Engine Condition,Engine rpm,Lub oil pressure,Fuel pressure,Coolant pressure,lub oil temp,Coolant temp
0,879.4171515655306,3.2226555740120877,6.147563006618384,2.3281435730723192,77.5592112779662,78.79999196399869
1,734.4264837216855,3.351457754950252,6.75637825482717,2.2873132495207438,77.09271098098381,78.19928171471645
